,dates,H,H_est
332,2023-12-08 04:45:12,0.047891268817204305,0.4267607472058686
333,2023-12-08 12:00:42,0.04794478648233487,0.4263459839413399
334,2023-12-08 19:16:12,0.04799830414746544,0.4259312206768112
335,2023-12-09 02:31:42,0.048051821812596006,0.4255164574122825
336,2023-12-09 09:47:12,0.04810533947772658,0.4251016941477538
337,2023-12-09 17:02:42,0.04815885714285714,0.4246869308832251
338,2023-12-10 00:18:12,0.048212374807987714,0.4242721676186964
339,2023-12-10 07:33:42,0.04826589247311828,0.42385740435416774
340,2023-12-10 14:49:12,0.04831941013824885,0.423442641089639
341,2023-12-10 22:04:42,0.048372927803379415,0.4230278778251103
342,2023-12-11 05:20:12,0.048426445468509986,0.4226131145605816
343,2023-12-11 12:35:42,0.04847996313364056,0.42219835129605293
344,2023-12-11 19:51:12,0.04853348079877112,0.4217835880315242
345,2023-12-12 03:06:42,0.04858699846390169,0.42136882476699555
346,2023-12-12 10:22:12,0.04864051612903226,0.42095406150246684
347,2023-12-12 17:37:42,0.04869403379416283,0.4205392982379381
348,2023-12-13 00:53:12,0.048747551459293395,0.42012453497340946
349,2023-12-13 08:08:42,0.04880106912442397,0.41970977170888074
350,2023-12-13 15:24:12,0.04885458678955453,0.4192950084443521
351,2023-12-13 22:39:42,0.0489081044546851,0.41888024517982336
352,2023-12-14 05:55:12,0.04896162211981567,0.41846548191529465
353,2023-12-14 13:10:42,0.04901513978494624,0.41805071865076593
354,2023-12-14 20:26:12,0.049068657450076804,0.41763595538623727
355,2023-12-15 03:41:42,0.049122175115207375,0.41722119212170855
356,2023-12-15 10:57:12,0.04917569278033794,0.4168064288571799
357,2023-12-15 18:12:42,0.04922921044546851,0.4163916655926512
358,2023-12-16 01:28:12,0.04928272811059908,0.41597690232812246
359,2023-12-16 08:43:42,0.04933624577572965,0.4155621390635938
360,2023-12-16 15:59:12,0.04938976344086021,0.4151473757990651
361,2023-12-16 23:14:42,0.049443281105990784,0.4147326125345364
362,2023-12-17 06:30:12,0.049496798771121356,0.4143178492700077
363,2023-12-17 13:45:42,0.04955031643625192,0.413903086005479
364,2023-12-17 21:01:12,0.049603834101382485,0.41348832274095026
365,2023-12-18 04:16:42,0.04965735176651306,0.4130735594764216
366,2023-12-18 11:32:12,0.04971086943164363,0.4126587962118929
367,2023-12-18 18:47:42,0.04976438709677419,0.4122440329473642
368,2023-12-19 02:03:12,0.049817904761904765,0.4118292696828355
369,2023-12-19 09:18:42,0.04987142242703533,0.4114145064183068
370,2023-12-19 16:34:12,0.0499249400921659,0.41099974315377813
371,2023-12-19 23:49:42,0.049978457757296466,0.4105849798892494
372,2023-12-20 07:05:12,0.05003197542242704,0.41017021662472075
373,2023-12-20 14:20:42,0.05008549308755761,0.40975545336019203
374,2023-12-20 21:36:12,0.05013901075268817,0.4093406900956633
375,2023-12-21 04:51:42,0.05019252841781874,0.4089259268311346
376,2023-12-21 12:07:12,0.05024604608294931,0.40851116356660594
377,2023-12-21 19:22:42,0.05029956374807988,0.4080964003020772
378,2023-12-22 02:38:12,0.050353081413210446,0.40768163703754856
379,2023-12-22 09:53:42,0.05040659907834101,0.40726687377301984
380,2023-12-22 17:09:12,0.05046011674347158,0.4068521105084911
381,2023-12-23 00:24:42,0.050513634408602154,0.40643734724396247
382,2023-12-23 07:40:12,0.05056715207373272,0.40602258397943375
383,2023-12-23 14:55:42,0.05062066973886329,0.4056078207149051
384,2023-12-23 22:11:12,0.050674187403993855,0.40519305745037637
385,2023-12-24 05:26:42,0.050727705069124426,0.40477829418584765
386,2023-12-24 12:42:12,0.05078122273425499,0.40436353092131894
387,2023-12-24 19:57:42,0.05083474039938556,0.4039487676567903
388,2023-12-25 03:13:12,0.050888258064516134,0.40353400439226156
389,2023-12-25 10:28:42,0.0509417757296467,0.4031192411277329
390,2023-12-25 17:44:12,0.050995293394777264,0.4027044778632042
391,2023-12-26 00:59:42,0.051048811059907835,0.40228971459867546
392,2023-12-26 08:15:12,0.05110232872503841,0.4018749513341468
393,2023-12-26 15:30:42,0.05115584639016897,0.4014601880696181
394,2023-12-26 22:46:12,0.051209364055299536,0.4010454248050894
395,2023-12-27 06:01:42,0.05126288172043011,0.4006306615405607
396,2023-12-27 13:17:12,0.05131639938556068,0.400215898276032
397,2023-12-27 20:32:42,0.051369917050691244,0.3998011350115033
398,2023-12-28 03:48:12,0.051423434715821816,0.3993863717469746
399,2023-12-28 11:03:42,0.05147695238095238,0.3989716084824459
400,2023-12-28 18:19:12,0.05153047004608295,0.39855684521791723
401,2023-12-29 01:34:42,0.051583987711213516,0.3981420819533885
402,2023-12-29 08:50:12,0.05163750537634409,0.3977273186888598
403,2023-12-29 16:05:42,0.05169102304147466,0.39731255542433114
404,2023-12-29 23:21:12,0.051744540706605224,0.3968977921598024
405,2023-12-30 06:36:42,0.05179805837173579,0.3964830288952737
406,2023-12-30 13:52:12,0.05185157603686636,0.39606826563074504
407,2023-12-30 21:07:42,0.05190509370199693,0.3956535023662163
408,2023-12-31 04:23:12,0.0519586113671275,0.3952387391016876
409,2023-12-31 11:38:42,0.05201212903225806,0.39482397583715895
410,2023-12-31 18:54:12,0.05206564669738863,0.39440921257263023
411,2024-01-01 02:09:42,0.052119164362519205,0.39399444930810157
412,2024-01-01 09:25:12,0.05217268202764977,0.39357968604357285
413,2024-01-01 16:40:42,0.05222619969278034,0.39316492277904413
414,2024-01-01 23:56:12,0.052279717357910906,0.3927501595145154
415,2024-01-02 07:11:42,0.05233323502304148,0.39233539624998676
416,2024-01-02 14:27:12,0.05238675268817204,0.39192063298545804
417,2024-01-02 21:42:42,0.052440270353302613,0.3915058697209294
418,2024-01-03 04:58:12,0.052493788018433185,0.39109110645640066
419,2024-01-03 12:13:42,0.05254730568356375,0.39067634319187194
420,2024-01-03 19:29:12,0.052600823348694314,0.3902615799273433
421,2024-01-04 02:44:42,0.052654341013824886,0.38984681666281457
422,2024-01-04 10:00:12,0.05270785867895546,0.3894320533982859
